4841,11,,,,,,,,,
Time,rHAT,lHAT,RHip,LHip,RKnee,LKnee,RAnkle,LAnkle,RMTP,LMTP
0.1247,87.01016,85.82376,103.7817,209.2071,101.098,154.2333,119.2918,151.6856,131.6707,139.0009
0.1248,87.00888,85.81771,103.7966,209.1993,101.2087,154.1611,119.2923,151.6766,131.664,139.0221
0.1249,87.00761,85.81165,103.8117,209.1914,101.3194,154.0887,119.2928,151.6676,131.6574,139.043
0.125,87.00634,85.80556,103.8269,209.1833,101.4302,154.016,119.2934,151.6585,131.6507,139.0636
0.1251,87.00507,85.79947,103.8422,209.1751,101.5411,153.9431,119.2939,151.6492,131.644,139.0839
0.1252,87.0038,85.79335,103.8577,209.1667,101.6521,153.8699,119.2943,151.6399,131.6372,139.1038
0.1253,87.00253,85.78722,103.8732,209.1582,101.7632,153.7964,119.2948,151.6304,131.6305,139.1235
0.1254,87.00127,85.78108,103.889,209.1495,101.8744,153.7227,119.2953,151.6209,131.6238,139.1429
0.1255,87,85.77491,103.9048,209.1407,101.9857,153.6487,119.2957,151.6113,131.617,139.1619
0.1256,86.99874,85.76874,103.9208,209.1317,102.0971,153.5744,119.2962,151.6016,131.6102,139.1807
0.1257,86.99747,85.76255,103.9369,209.1226,102.2086,153.4999,119.2966,151.5918,131.6034,139.1992
0.1258,86.99621,85.75634,103.9531,209.1133,102.3201,153.4252,119.297,151.582,131.5966,139.2174
0.1259,86.99495,85.75012,103.9695,209.1039,102.4318,153.3502,119.2974,151.572,131.5898,139.2353
0.126,86.99369,85.74389,103.986,209.0944,102.5436,153.2749,119.2978,151.562,131.583,139.253
0.1261,86.99243,85.73764,104.0026,209.0847,102.6554,153.1994,119.2981,151.5519,131.5761,139.2703
0.1262,86.99117,85.73137,104.0194,209.0748,102.7674,153.1236,119.2985,151.5418,131.5693,139.2874
0.1263,86.98991,85.7251,104.0363,209.0648,102.8794,153.0476,119.2988,151.5316,131.5624,139.3042
0.1264,86.98865,85.71881,104.0533,209.0547,102.9916,152.9714,119.2992,151.5213,131.5555,139.3208
0.1265,86.98739,85.71251,104.0705,209.0444,103.1038,152.8949,119.2995,151.5109,131.5486,139.337
0.1266,86.98613,85.70619,104.0877,209.034,103.2161,152.8181,119.2998,151.5005,131.5417,139.353
0.1267,86.98487,85.69986,104.1052,209.0235,103.3285,152.7412,119.3001,151.4901,131.5348,139.3687
0.1268,86.9836,85.69352,104.1227,209.0128,103.441,152.6639,119.3003,151.4796,131.5279,139.3842
0.1269,86.98234,85.68717,104.1404,209.0019,103.5536,152.5865,119.3006,151.469,131.5209,139.3994
0.127,86.98108,85.68081,104.1582,208.991,103.6662,152.5088,119.3008,151.4584,131.514,139.4144
0.1271,86.97982,85.67443,104.1761,208.9799,103.779,152.4309,119.301,151.4477,131.507,139.429
0.1272,86.97856,85.66804,104.1942,208.9686,103.8918,152.3527,119.3013,151.437,131.5001,139.4435
0.1273,86.97729,85.66164,104.2124,208.9573,104.0047,152.2743,119.3014,151.4263,131.4931,139.4577
0.1274,86.97603,85.65523,104.2307,208.9458,104.1178,152.1957,119.3016,151.4155,131.4861,139.4716
0.1275,86.97476,85.64881,104.2492,208.9341,104.2309,152.1168,119.3018,151.4047,131.4792,139.4853
0.1276,86.97349,85.64238,104.2677,208.9223,104.344,152.0377,119.3019,151.3938,131.4722,139.4987
0.1277,86.97222,85.63594,104.2864,208.9104,104.4573,151.9584,119.3021,151.3829,131.4652,139.5119
0.1278,86.97095,85.62949,104.3053,208.8984,104.5707,151.8789,119.3022,151.372,131.4582,139.5249
0.1279,86.96968,85.62303,104.3243,208.8862,104.6841,151.7991,119.3023,151.3611,131.4512,139.5376
0.128,86.96841,85.61656,104.3434,208.8739,104.7976,151.7191,119.3024,151.3501,131.4442,139.5501
0.1281,86.96713,85.61008,104.3626,208.8615,104.9112,151.6389,119.3024,151.3391,131.4371,139.5624
0.1282,86.96586,85.60359,104.3819,208.8489,105.0249,151.5585,119.3025,151.3281,131.4301,139.5744
0.1283,86.96458,85.59709,104.4014,208.8362,105.1386,151.4779,119.3025,151.3171,131.4231,139.5862
0.1284,86.9633,85.59059,104.421,208.8234,105.2525,151.397,119.3025,151.3061,131.4161,139.5978
0.1285,86.96202,85.58407,104.4408,208.8105,105.3664,151.3159,119.3025,151.295,131.409,139.6091
0.1286,86.96073,85.57755,104.4607,208.7974,105.4804,151.2347,119.3025,151.284,131.402,139.6203
0.1287,86.95944,85.57102,104.4806,208.7842,105.5945,151.1532,119.3025,151.2729,131.395,139.6312
0.1288,86.95815,85.56448,104.5008,208.7709,105.7086,151.0715,119.3024,151.2618,131.3879,139.6419
0.1289,86.95686,85.55794,104.521,208.7574,105.8228,150.9895,119.3023,151.2507,131.3809,139.6524
0.129,86.95557,85.55138,104.5414,208.7439,105.9372,150.9074,119.3022,151.2397,131.3739,139.6626
0.1291,86.95427,85.54482,104.5619,208.7302,106.0515,150.8251,119.3021,151.2286,131.3668,139.6727
0.1292,86.95297,85.53825,104.5826,208.7164,106.166,150.7425,119.302,151.2175,131.3598,139.6825
0.1293,86.95166,85.53168,104.6033,208.7024,106.2805,150.6598,119.3018,151.2064,131.3527,139.6922
0.1294,86.95036,85.5251,104.6242,208.6884,106.3951,150.5768,119.3017,151.1954,131.3457,139.7016
0.1295,86.94905,85.51852,104.6452,208.6742,106.5098,150.4937,119.3015,151.1843,131.3387,139.7108
0.1296,86.94773,85.51192,104.6664,208.6599,106.6246,150.4104,119.3013,151.1732,131.3316,139.7199
0.1297,86.94642,85.50533,104.6876,208.6455,106.7394,150.3268,119.301,151.1622,131.3246,139.7287
0.1298,86.9451,85.49872,104.709,208.631,106.8543,150.2431,119.3008,151.1512,131.3176,139.7373
0.1299,86.94377,85.49211,104.7305,208.6164,106.9692,150.1591,119.3005,151.1402,131.3105,139.7458
0.13,86.94245,85.4855,104.7522,208.6016,107.0843,150.075,119.3002,151.1292,131.3035,139.754
0.1301,86.94112,85.47888,104.774,208.5867,107.1994,149.9907,119.2999,151.1182,131.2965,139.7621
0.1302,86.93978,85.47226,104.7959,208.5717,107.3145,149.9062,119.2996,151.1073,131.2895,139.7699
0.1303,86.93844,85.46563,104.8179,208.5566,107.4298,149.8215,119.2992,151.0964,131.2825,139.7776
0.1304,86.9371,85.459,104.84,208.5414,107.5451,149.7366,119.2988,151.0855,131.2755,139.7851
0.1305,86.93575,85.45237,104.8623,208.5261,107.6604,149.6515,119.2984,151.0746,131.2685,139.7924
0.1306,86.9344,85.44573,104.8847,208.5107,107.7759,149.5663,119.298,151.0638,131.2615,139.7995
0.1307,86.93305,85.43909,104.9072,208.4951,107.8914,149.4808,119.2976,151.053,131.2545,139.8065
0.1308,86.93169,85.43244,104.9299,208.4795,108.0069,149.3952,119.2971,151.0422,131.2475,139.8132
0.1309,86.93032,85.4258,104.9526,208.4637,108.1226,149.3094,119.2966,151.0314,131.2406,139.8198
0.131,86.92895,85.41914,104.9755,208.4478,108.2383,149.2234,119.2961,151.0207,131.2336,139.8263
0.1311,86.92758,85.41249,104.9985,208.4319,108.354,149.1372,119.2956,151.0101,131.2267,139.8325
0.1312,86.9262,85.40584,105.0217,208.4158,108.4698,149.0509,119.295,150.9994,131.2197,139.8386
0.1313,86.92482,85.39918,105.0449,208.3996,108.5857,148.9644,119.2944,150.9889,131.2128,139.8445
0.1314,86.92343,85.39252,105.0683,208.3833,108.7016,148.8777,119.2938,150.9783,131.2059,139.8502
0.1315,86.92204,85.38586,105.0918,208.3669,108.8176,148.7908,119.2932,150.9678,131.199,139.8558
0.1316,86.92064,85.37919,105.1155,208.3504,108.9337,148.7038,119.2925,150.9574,131.1921,139.8612
0.1317,86.91924,85.37253,105.1392,208.3337,109.0498,148.6166,119.2919,150.947,131.1852,139.8664
0.1318,86.91783,85.36587,105.1631,208.317,109.1659,148.5292,119.2911,150.9366,131.1783,139.8715
0.1319,86.91641,85.3592,105.1871,208.3002,109.2822,148.4416,119.2904,150.9263,131.1714,139.8764
0.132,86.91499,85.35253,105.2112,208.2833,109.3984,148.3539,119.2897,150.9161,131.1646,139.8812
0.1321,86.91357,85.34587,105.2354,208.2663,109.5148,148.2661,119.2889,150.9059,131.1577,139.8858
0.1322,86.91214,85.3392,105.2598,208.2492,109.6312,148.178,119.2881,150.8957,131.1509,139.8903
0.1323,86.9107,85.33253,105.2843,208.232,109.7476,148.0898,119.2872,150.8856,131.1441,139.8946
0.1324,86.90926,85.32587,105.3089,208.2146,109.8641,148.0015,119.2864,150.8756,131.1373,139.8987
0.1325,86.90781,85.3192,105.3336,208.1972,109.9806,147.9129,119.2855,150.8656,131.1306,139.9027
0.1326,86.90636,85.31254,105.3584,208.1797,110.0972,147.8243,119.2846,150.8557,131.1238,139.9066
0.1327,86.9049,85.30587,105.3834,208.1621,110.2138,147.7354,119.2836,150.8459,131.1171,139.9103
0.1328,86.90343,85.29921,105.4084,208.1444,110.3305,147.6464,119.2827,150.8361,131.1103,139.9139
0.1329,86.90196,85.29255,105.4336,208.1266,110.4473,147.5573,119.2817,150.8264,131.1036,139.9173
0.133,86.90048,85.28589,105.4589,208.1087,110.564,147.468,119.2806,150.8167,131.0969,139.9206
0.1331,86.899,85.27923,105.4844,208.0908,110.6809,147.3785,119.2796,150.8071,131.0903,139.9237
0.1332,86.89751,85.27257,105.5099,208.0727,110.7977,147.2889,119.2785,150.7976,131.0836,139.9267
0.1333,86.89601,85.26592,105.5356,208.0545,110.9147,147.1992,119.2774,150.7882,131.077,139.9295
0.1334,86.89451,85.25926,105.5614,208.0363,111.0316,147.1093,119.2762,150.7788,131.0703,139.9323
0.1335,86.893,85.25261,105.5873,208.0179,111.1486,147.0193,119.2751,150.7695,131.0638,139.9348
0.1336,86.89148,85.24597,105.6133,207.9995,111.2657,146.9291,119.2739,150.7602,131.0572,139.9373
0.1337,86.88995,85.23932,105.6394,207.9809,111.3827,146.8387,119.2726,150.7511,131.0506,139.9396
0.1338,86.88842,85.23268,105.6657,207.9623,111.4999,146.7483,119.2714,150.742,131.0441,139.9418
0.1339,86.88689,85.22605,105.692,207.9436,111.617,146.6576,119.2701,150.733,131.0376,139.9438
0.134,86.88534,85.21941,105.7185,207.9248,111.7342,146.5669,119.2687,150.724,131.0311,139.9458
0.1341,86.88379,85.21278,105.7451,207.906,111.8515,146.476,119.2674,150.7152,131.0246,139.9476
0.1342,86.88223,85.20616,105.7718,207.887,111.9688,146.385,119.266,150.7064,131.0182,139.9492
0.1343,86.88067,85.19954,105.7986,207.868,112.0861,146.2938,119.2646,150.6977,131.0118,139.9508
0.1344,86.87909,85.19292,105.8256,207.8488,112.2034,146.2025,119.2631,150.6891,131.0054,139.9522
0.1345,86.87751,85.18631,105.8526,207.8296,112.3208,146.1111,119.2617,150.6805,130.999,139.9535
0.1346,86.87592,85.1797,105.8798,207.8103,112.4382,146.0195,119.2601,150.6721,130.9926,139.9547
0.1347,86.87433,85.1731,105.9071,207.791,112.5557,145.9278,119.2586,150.6637,130.9863,139.9558
0.1348,86.87273,85.1665,105.9345,207.7715,112.6732,145.836,119.257,150.6554,130.98,139.9567
0.1349,86.87112,85.15991,105.962,207.752,112.7907,145.744,119.2554,150.6472,130.9738,139.9575
0.135,86.8695,85.15332,105.9896,207.7324,112.9082,145.6519,119.2538,150.6391,130.9675,139.9582
0.1351,86.86787,85.14674,106.0173,207.7127,113.0258,145.5597,119.2521,150.631,130.9613,139.9588
0.1352,86.86624,85.14017,106.0451,207.6929,113.1434,145.4674,119.2504,150.6231,130.9551,139.9593
0.1353,86.8646,85.1336,106.0731,207.673,113.261,145.3749,119.2486,150.6152,130.9489,139.9597
0.1354,86.86295,85.12704,106.1011,207.6531,113.3787,145.2823,119.2469,150.6074,130.9428,139.9599
0.1355,86.86129,85.12049,106.1293,207.6331,113.4964,145.1896,119.245,150.5998,130.9367,139.9601
0.1356,86.85963,85.11394,106.1576,207.613,113.6141,145.0968,119.2432,150.5922,130.9306,139.9601
0.1357,86.85796,85.1074,106.186,207.5929,113.7318,145.0039,119.2413,150.5846,130.9246,139.96
0.1358,86.85628,85.10087,106.2145,207.5726,113.8496,144.9108,119.2394,150.5772,130.9185,139.9598
0.1359,86.85459,85.09434,106.2431,207.5523,113.9673,144.8176,119.2374,150.5699,130.9125,139.9595
0.136,86.85289,85.08782,106.2718,207.5319,114.0851,144.7243,119.2355,150.5627,130.9066,139.9591
0.1361,86.85119,85.08131,106.3006,207.5115,114.2029,144.6309,119.2334,150.5555,130.9006,139.9587
0.1362,86.84948,85.07481,106.3296,207.491,114.3208,144.5374,119.2314,150.5485,130.8947,139.958
0.1363,86.84775,85.06831,106.3586,207.4704,114.4386,144.4438,119.2293,150.5415,130.8889,139.9573
0.1364,86.84602,85.06183,106.3878,207.4497,114.5565,144.35,119.2272,150.5346,130.883,139.9565
0.1365,86.84429,85.05535,106.417,207.429,114.6744,144.2562,119.225,150.5279,130.8772,139.9556
0.1366,86.84254,85.04888,106.4464,207.4082,114.7923,144.1622,119.2228,150.5212,130.8714,139.9546
0.1367,86.84079,85.04242,106.4758,207.3873,114.9102,144.0682,119.2205,150.5146,130.8657,139.9535
0.1368,86.83902,85.03597,106.5054,207.3664,115.0282,143.974,119.2183,150.5081,130.86,139.9523
0.1369,86.83725,85.02953,106.5351,207.3454,115.1461,143.8797,119.216,150.5017,130.8543,139.951
0.137,86.83547,85.0231,106.5649,207.3243,115.2641,143.7853,119.2136,150.4954,130.8486,139.9496
0.1371,86.83368,85.01668,106.5948,207.3032,115.382,143.6908,119.2112,150.4892,130.843,139.9482
0.1372,86.83188,85.01027,106.6247,207.282,115.5,143.5962,119.2088,150.4831,130.8374,139.9466
0.1373,86.83008,85.00386,106.6548,207.2607,115.618,143.5015,119.2063,150.477,130.8319,139.9449
0.1374,86.82826,84.99747,106.685,207.2394,115.736,143.4067,119.2038,150.4711,130.8264,139.9432
0.1375,86.82644,84.99109,106.7153,207.218,115.854,143.3119,119.2013,150.4653,130.8209,139.9413
0.1376,86.82461,84.98472,106.7457,207.1965,115.972,143.2169,119.1987,150.4596,130.8154,139.9394
0.1377,86.82276,84.97836,106.7762,207.175,116.09,143.1218,119.1961,150.4539,130.81,139.9374
0.1378,86.82091,84.97201,106.8069,207.1535,116.208,143.0266,119.1934,150.4484,130.8046,139.9352
0.1379,86.81905,84.96567,106.8376,207.1318,116.3261,142.9313,119.1908,150.443,130.7993,139.933
0.138,86.81719,84.95935,106.8684,207.1101,116.4441,142.836,119.188,150.4376,130.794,139.9308
0.1381,86.81531,84.95303,106.8993,207.0884,116.5621,142.7405,119.1853,150.4324,130.7887,139.9284
0.1382,86.81342,84.94673,106.9303,207.0665,116.6801,142.645,119.1824,150.4272,130.7834,139.9259
0.1383,86.81153,84.94044,106.9614,207.0447,116.7982,142.5493,119.1796,150.4222,130.7782,139.9234
0.1384,86.80962,84.93416,106.9926,207.0227,116.9162,142.4536,119.1767,150.4172,130.7731,139.9208
0.1385,86.80771,84.92789,107.0239,207.0008,117.0342,142.3578,119.1738,150.4124,130.7679,139.9181
0.1386,86.80579,84.92164,107.0553,206.9787,117.1523,142.2619,119.1708,150.4076,130.7628,139.9153
0.1387,86.80385,84.91539,107.0868,206.9566,117.2703,142.1659,119.1678,150.4029,130.7578,139.9125
0.1388,86.80191,84.90916,107.1184,206.9345,117.3883,142.0698,119.1648,150.3984,130.7528,139.9096
0.1389,86.79996,84.90295,107.1501,206.9123,117.5063,141.9737,119.1617,150.3939,130.7478,139.9065
0.139,86.798,84.89674,107.1819,206.89,117.6243,141.8774,119.1586,150.3895,130.7428,139.9035
0.1391,86.79603,84.89055,107.2138,206.8677,117.7423,141.7811,119.1554,150.3852,130.7379,139.9003
0.1392,86.79406,84.88438,107.2458,206.8453,117.8603,141.6847,119.1522,150.381,130.733,139.8971
0.1393,86.79207,84.87821,107.2779,206.8229,117.9783,141.5882,119.149,150.3769,130.7282,139.8938
0.1394,86.79007,84.87206,107.3101,206.8004,118.0962,141.4916,119.1457,150.3729,130.7234,139.8904
0.1395,86.78807,84.86593,107.3423,206.7779,118.2142,141.395,119.1424,150.369,130.7186,139.887
0.1396,86.78605,84.8598,107.3747,206.7554,118.3321,141.2983,119.139,150.3652,130.7139,139.8834
0.1397,86.78403,84.8537,107.4072,206.7327,118.4501,141.2015,119.1356,150.3615,130.7092,139.8799
0.1398,86.78199,84.8476,107.4397,206.7101,118.568,141.1046,119.1322,150.3579,130.7046,139.8762
0.1399,86.77995,84.84153,107.4724,206.6873,118.6859,141.0077,119.1287,150.3544,130.6999,139.8725
0.14,86.7779,84.83546,107.5051,206.6646,118.8038,140.9107,119.1252,150.3509,130.6954,139.8687
0.1401,86.77583,84.82941,107.538,206.6418,118.9216,140.8136,119.1216,150.3476,130.6908,139.8648
0.1402,86.77376,84.82338,107.5709,206.6189,119.0395,140.7164,119.118,150.3444,130.6863,139.8609
0.1403,86.77168,84.81736,107.6039,206.596,119.1573,140.6192,119.1144,150.3412,130.6818,139.8569
0.1404,86.76959,84.81136,107.637,206.5731,119.2752,140.5219,119.1107,150.3381,130.6774,139.8529
0.1405,86.76749,84.80537,107.6702,206.5501,119.3929,140.4245,119.107,150.3352,130.673,139.8488
0.1406,86.76538,84.79939,107.7035,206.527,119.5107,140.3271,119.1032,150.3323,130.6687,139.8446
0.1407,86.76326,84.79344,107.7369,206.504,119.6285,140.2296,119.0994,150.3295,130.6644,139.8404
0.1408,86.76113,84.7875,107.7703,206.4808,119.7462,140.132,119.0956,150.3268,130.6601,139.8361
0.1409,86.75899,84.78157,107.8039,206.4577,119.8639,140.0344,119.0917,150.3242,130.6559,139.8318
0.141,86.75684,84.77566,107.8376,206.4345,119.9816,139.9367,119.0878,150.3217,130.6517,139.8274
0.1411,86.75469,84.76977,107.8713,206.4112,120.0992,139.8389,119.0838,150.3192,130.6475,139.8229
0.1412,86.75252,84.7639,107.9051,206.3879,120.2169,139.7411,119.0798,150.3169,130.6434,139.8184
0.1413,86.75034,84.75804,107.939,206.3646,120.3345,139.6432,119.0758,150.3146,130.6393,139.8138
0.1414,86.74816,84.7522,107.973,206.3412,120.452,139.5452,119.0717,150.3125,130.6352,139.8092
0.1415,86.74596,84.74637,108.0071,206.3178,120.5696,139.4472,119.0676,150.3104,130.6312,139.8045
0.1416,86.74376,84.74056,108.0413,206.2944,120.6871,139.3492,119.0634,150.3084,130.6273,139.7998
0.1417,86.74154,84.73477,108.0755,206.2709,120.8046,139.251,119.0592,150.3065,130.6233,139.795
0.1418,86.73932,84.729,108.1099,206.2474,120.922,139.1529,119.055,150.3046,130.6194,139.7902
0.1419,86.73708,84.72324,108.1443,206.2238,121.0394,139.0546,119.0507,150.3029,130.6156,139.7853
0.142,86.73484,84.71751,108.1788,206.2002,121.1568,138.9563,119.0464,150.3012,130.6117,139.7804
0.1421,86.73259,84.71179,108.2134,206.1766,121.2741,138.858,119.0421,150.2996,130.6079,139.7754
0.1422,86.73032,84.70609,108.2481,206.1529,121.3915,138.7596,119.0377,150.2981,130.6042,139.7704
0.1423,86.72805,84.7004,108.2828,206.1292,121.5087,138.6611,119.0333,150.2967,130.6005,139.7653
0.1424,86.72577,84.69474,108.3177,206.1055,121.626,138.5626,119.0288,150.2954,130.5968,139.7602
0.1425,86.72348,84.68909,108.3526,206.0817,121.7432,138.4641,119.0243,150.2941,130.5932,139.755
0.1426,86.72118,84.68346,108.3876,206.0579,121.8603,138.3655,119.0198,150.2929,130.5896,139.7498
0.1427,86.71887,84.67785,108.4227,206.0341,121.9774,138.2668,119.0152,150.2918,130.586,139.7445
0.1428,86.71655,84.67226,108.4579,206.0102,122.0945,138.1681,119.0106,150.2908,130.5825,139.7393
0.1429,86.71422,84.66669,108.4931,205.9863,122.2115,138.0693,119.0059,150.2899,130.579,139.7339
0.143,86.71188,84.66113,108.5284,205.9624,122.3285,137.9705,119.0012,150.289,130.5755,139.7285
0.1431,86.70953,84.6556,108.5638,205.9384,122.4455,137.8717,118.9965,150.2882,130.5721,139.7231
0.1432,86.70717,84.65009,108.5993,205.9144,122.5624,137.7728,118.9917,150.2874,130.5687,139.7177
0.1433,86.7048,84.64459,108.6349,205.8904,122.6792,137.6738,118.9869,150.2868,130.5654,139.7122
0.1434,86.70243,84.63912,108.6705,205.8663,122.796,137.5748,118.9821,150.2862,130.5621,139.7067
0.1435,86.70004,84.63366,108.7063,205.8422,122.9128,137.4758,118.9772,150.2857,130.5588,139.7011
0.1436,86.69764,84.62822,108.7421,205.8181,123.0295,137.3767,118.9723,150.2852,130.5555,139.6955
0.1437,86.69524,84.62281,108.7779,205.794,123.1461,137.2776,118.9674,150.2849,130.5523,139.6899
0.1438,86.69282,84.61741,108.8139,205.7698,123.2628,137.1784,118.9624,150.2846,130.5491,139.6842
0.1439,86.6904,84.61204,108.8499,205.7456,123.3793,137.0792,118.9574,150.2843,130.546,139.6785
0.144,86.68797,84.60668,108.886,205.7214,123.4958,136.98,118.9523,150.2841,130.5429,139.6728
0.1441,86.68552,84.60135,108.9222,205.6972,123.6123,136.8807,118.9472,150.284,130.5398,139.667
0.1442,86.68307,84.59603,108.9585,205.6729,123.7287,136.7814,118.9421,150.284,130.5368,139.6612
0.1443,86.68061,84.59074,108.9948,205.6486,123.845,136.682,118.9369,150.284,130.5338,139.6554
0.1444,86.67814,84.58547,109.0312,205.6243,123.9613,136.5826,118.9318,150.2841,130.5308,139.6496
0.1445,86.67566,84.58022,109.0677,205.5999,124.0776,136.4832,118.9265,150.2842,130.5279,139.6437
0.1446,86.67317,84.57499,109.1043,205.5755,124.1937,136.3837,118.9213,150.2844,130.525,139.6378
0.1447,86.67067,84.56978,109.1409,205.5512,124.3099,136.2842,118.916,150.2847,130.5221,139.6318
0.1448,86.66817,84.56459,109.1776,205.5267,124.4259,136.1847,118.9107,150.285,130.5193,139.6259
0.1449,86.66565,84.55942,109.2144,205.5023,124.5419,136.0851,118.9053,150.2854,130.5164,139.6199
0.145,86.66312,84.55428,109.2512,205.4778,124.6579,135.9855,118.8999,150.2858,130.5137,139.6139
0.1451,86.66059,84.54915,109.2881,205.4534,124.7737,135.8859,118.8945,150.2863,130.5109,139.6078
0.1452,86.65805,84.54405,109.3251,205.4288,124.8896,135.7862,118.8891,150.2869,130.5082,139.6018
0.1453,86.65549,84.53897,109.3622,205.4043,125.0053,135.6865,118.8836,150.2875,130.5055,139.5957
0.1454,86.65293,84.53391,109.3993,205.3798,125.121,135.5868,118.8781,150.2881,130.5029,139.5896
0.1455,86.65036,84.52888,109.4365,205.3552,125.2366,135.487,118.8725,150.2888,130.5003,139.5835
0.1456,86.64778,84.52387,109.4738,205.3306,125.3522,135.3872,118.867,150.2896,130.4977,139.5773
0.1457,86.64519,84.51887,109.5111,205.306,125.4677,135.2874,118.8614,150.2904,130.4951,139.5712
0.1458,86.64259,84.51391,109.5485,205.2814,125.5831,135.1875,118.8557,150.2912,130.4926,139.565
0.1459,86.63999,84.50896,109.586,205.2568,125.6985,135.0876,118.8501,150.2921,130.4901,139.5588
